doc_id,class,text
doc01248,1,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
doc01249,0,Ok lar... Joking wif u oni...
doc01250,0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
doc01251,0,And popping &lt;#&gt; ibuprofens was no help.
doc01252,0,I'm aight. Wat's happening on your side.
doc01253,0,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.
doc01254,0,Dont know you bring some food
doc01255,0,Dunno lei... I thk mum lazy to go out... I neva ask her yet...
doc01256,0,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
doc01257,0,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...
doc01258,0,Ok going to sleep. Hope i can meet her.
doc01259,0,No no:)this is kallis home ground.amla home town is durban:)
doc01260,0,R u in this continent?
doc01261,0,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
doc01262,1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
doc01263,1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
doc01264,0,Y lei?
doc01265,0,I am sorry it hurt you.
doc01266,0,Go where n buy? Juz buy when we get there lar.
doc01267,0,Don know:)this week i'm going to tirunelvai da.
doc01268,1,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
doc01269,1,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
doc01270,0,Be happy there. I will come after noon
doc01271,0,When you came to hostel.
doc01272,1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
doc01273,0,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
doc01274,0,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
doc01275,0,Have you got Xmas radio times. If not i will get it now
doc01276,1,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!"
